,mean,total,tech,bio,p.value,FDR,per.block.Br11.mean,per.block.Br11.total,per.block.Br11.tech,per.block.Br11.bio,per.block.Br11.p.value,per.block.Br11.FDR,per.block.Br16.mean,per.block.Br16.total,per.block.Br16.tech,per.block.Br16.bio,per.block.Br16.p.value,per.block.Br16.FDR,per.block.Br23.mean,per.block.Br23.total,per.block.Br23.tech,per.block.Br23.bio,per.block.Br23.p.value,per.block.Br23.FDR,per.block.Br37.mean,per.block.Br37.total,per.block.Br37.tech,per.block.Br37.bio,per.block.Br37.p.value,per.block.Br37.FDR,per.block.Br38.mean,per.block.Br38.total,per.block.Br38.tech,per.block.Br38.bio,per.block.Br38.p.value,per.block.Br38.FDR,per.block.Br39.mean,per.block.Br39.total,per.block.Br39.tech,per.block.Br39.bio,per.block.Br39.p.value,per.block.Br39.FDR,per.block.Br44.mean,per.block.Br44.total,per.block.Br44.tech,per.block.Br44.bio,per.block.Br44.p.value,per.block.Br44.FDR,per.block.Br45.mean,per.block.Br45.total,per.block.Br45.tech,per.block.Br45.bio,per.block.Br45.p.value,per.block.Br45.FDR,per.block.Br53.mean,per.block.Br53.total,per.block.Br53.tech,per.block.Br53.bio,per.block.Br53.p.value,per.block.Br53.FDR,per.block.Br57.mean,per.block.Br57.total,per.block.Br57.tech,per.block.Br57.bio,per.block.Br57.p.value,per.block.Br57.FDR,per.block.Br61.mean,per.block.Br61.total,per.block.Br61.tech,per.block.Br61.bio,per.block.Br61.p.value,per.block.Br61.FDR,per.block.Br7.mean,per.block.Br7.total,per.block.Br7.tech,per.block.Br7.bio,per.block.Br7.p.value,per.block.Br7.FDR
TMEM209,1.82390843523225,0.48062812926363,0.452797494031894,0.0278306352317367,0,0,1.8442984142963,1.47185668791992,0.898634954283925,0.573221733635996,0.00294265352658278,0.0104316289037591,1.31219639250075,1.49147754865173,1.15492875342767,0.336548795224052,0.179901343956528,0.46204633840619,3.00808523451613,0.379662140662127,0.0314394063135286,0.348222734348598,0,0,2.72471264150565,0.0112608977780294,0.0437064295935667,-0.0324455318155372,0.999999999720325,1,0,0,0,0,NA,NA,2.46183903510913,0.0494574151402812,0.24916460479767,-0.199707189657389,0.947871902698802,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.70086982205828,NA,NA,NA,NA,NA,2.51040167726769,0.265558245931409,0.928075805866508,-0.662517559935098,0.999017485411284,0.999989875876421,1.98110388932463,1.08372781323813,1.18999793128542,-0.106270118047295,0.67384342351467,0.999999728243791,2.39644706780224,0.0532805433146805,0.0320270547506407,0.0212534885640397,0.0120004107407035,0.0753112918440414
TNRC6A,1.94543751457098,0.321920022856129,0.294240874473655,0.0276791483824739,5.1338621636008e-33,2.46258857426674e-32,2.02559722703911,1.13689970973479,0.495499435723962,0.641400274010824,1.14250940781064e-08,4.8031594671844e-08,2.29393037906406,0.0716569844030272,0.0868378621034021,-0.0151808777003749,0.708625389578925,0.99913521707492,2.77395179080791,0.348237244046264,0.116882189162476,0.231355054883788,8.38097691941069e-17,5.34492694713397e-16,2.82250781475756,0.0216932625879961,0.0372251103417749,-0.0155318477537789,0.999754447886762,1,0,0,0,0,NA,NA,2.88753334184246,0.0196983865293383,0.0211131219035023,-0.00141473537416393,0.554016680354084,0.978653450279076,4.6429883063258,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.64751173433779,NA,NA,NA,NA,NA,2.33924778741913,0.442407404857282,1.04430286477687,-0.601895459919584,0.993776893244401,0.999989875876421,2.24667472075966,0.787401219521109,1.03128784022123,-0.243886620700124,0.883590425404748,0.999999728243791,2.06493208401987,0.391206016881487,0.109260320503333,0.281945696378153,8.39830692165168e-19,2.04745390491505e-17
GRPR,0.0450103309001184,0.100978280515418,0.0733261328905295,0.0276521476248884,0.0285459097675018,0.085839791726857,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.450103309001184,1.00978280515418,0.733261328905295,0.276521476248884,0.0285459097675018,0.640405410273965,0,0,0,0,NA,NA
SCMH1,1.46303770912093,0.751620996914127,0.723970240968875,0.0276507559452511,0.00950790167918254,0.0304192965540326,1.77847170557067,1.55089727780582,1.13959752534781,0.411299752458012,0.0595824055581125,0.171609743109303,1.47543867757119,0.621848888575534,1.0851932966756,-0.463344408100064,0.91016401731823,0.99913521707492,1.65658731223368,2.66021162143725,2.02200420761635,0.63820741382089,0.0943460794561774,0.301238325056793,0.51737175792647,0.535347071799851,0.51965272635203,0.0156943454478213,0.400404944302617,0.876846410660511,0,0,0,0,NA,NA,2.5076011551599,0.360372027794396,0.157278081909495,0.203093945884901,0.00443111825922937,0.082220212145399,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.40810476436471,NA,NA,NA,NA,NA,1.88945085516699,1.03846315096066,1.4235167043573,-0.385053553396647,0.879587398754955,0.999989875876421,2.43173511045071,0.69361164899436,0.858517175600323,-0.164905526605962,0.833750502458261,0.999999728243791,2.37372051712972,0.0554582817734022,0.0339426918298426,0.0215155899435595,0.0155420467453681,0.0949901695034258
LOC257358,0.0711558905590024,0.154213355029655,0.126581829777085,0.0276315252525696,0.0137781653174217,0.0432697355701018,0.298970590674746,0.983217554972469,0.594366170763425,0.388851384209043,0.00236633038744584,0.0084398495088516,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.412588314915279,0.558915995324077,0.671452127007424,-0.112536131683347,0.801107149982768,0.999999728243791,0,0,0,0,NA,NA
HMGCS1,2.18606313479469,0.0911230320004246,0.0635212958560347,0.0276017361443898,5.88230343417272e-148,4.22502366244837e-147,2.67116230693845,0.314853858362968,0.0446798627716271,0.27017399559134,1.48098128088732e-150,1.51275840605599e-149,2.42718667860343,0.0529964260667111,0.0420238641338432,0.0109725619328679,0.205958380970005,0.509505770472265,2.83443574564129,0.196229276546909,0.0807000619781928,0.115529214568716,1.24659245375004e-09,7.43332691900704e-09,2.60404921284121,0.0528250066865755,0.0571522463292786,-0.00432723964270312,0.736471230314585,1,0,0,0,0,NA,NA,2.7304782768176,0.0838214818099589,0.0422658478110763,0.0415556339988827,0.0231403672282643,0.353183279795005,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.55785033076498,NA,NA,NA,NA,NA,3.17446339334411,0.0724232078294655,0.11903753015539,-0.0466143223259247,0.955249840107546,0.999989875876421,2.73995079114281,0.117408665039922,0.228972023124248,-0.111563358084325,0.993018339854643,0.999999728243791,2.67890494261799,0.0206723976617362,0.0203815222566914,0.000290875405044754,0.480642440679129,0.957049755240547
LAMP2,2.33280588127929,0.208308357830382,0.180709720072918,0.0275986377574641,1.76856831652307e-19,7.73252221473829e-19,3.24283425285821,0.0578829850309037,0.0171297904060549,0.0407531946248489,4.71662900117431e-25,2.45536168723002e-24,2.81527657869111,0.0458171105670118,0.0297870106792545,0.0160300998877573,0.0454014575741569,0.165319638080561,2.3316481636288,1.86581757418614,1.518759473394,0.347058100792143,0.170635688362188,0.481650362160014,2.9728786419552,0.0264282432962347,0.028914274369402,-0.00248603107316723,0.763700622012161,1,0,0,0,0,NA,NA,3.10352433793675,0.0150317615231139,0.0095532357757873,0.00547852574732658,0.12254400808659,0.978653450279076,2.5506986237502,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,3.01146803961006,NA,NA,NA,NA,NA,3.16741084945892,0.0196915207066833,0.123467555632187,-0.103776034925504,0.999866125080101,0.999989875876421,3.01599387709074,0.0326726817592406,0.0590924269257196,-0.0264197451664791,0.98795439329971,0.999999728243791,2.67849211117319,0.019741701234495,0.0203934335467797,-0.000651732312284617,0.54327878955734,0.989325445600203
GRHL2,1.63051625305593,0.456777947871001,0.429388346919041,0.0273896009519598,1.59840493455332e-69,9.18061241293958e-69,2.17171951650511,1.33797467566451,0.292481665678655,1.04549300998586,4.87453024365169e-54,3.21825737619193e-53,2.54903611853899,0.155090856776915,0.0348226190453099,0.120268237731605,9.59771042227746e-28,3.22129365746459e-26,1.20300942431005,1.59596853000724,1.7408245641722,-0.144856034164959,0.635530067575005,0.99998241641373,2.20171157608878,0.13529896767345,0.288878980546355,-0.153580012872905,0.999995527945531,1,0,0,0,0,NA,NA,3.00171293373743,0.00451617371095583,0.0139361878714932,-0.00942001416053739,0.914664224971665,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.65763080946824,NA,NA,NA,NA,NA,2.44563813421372,0.426263751916008,0.970327716176657,-0.54406396426065,0.99247823767746,0.999989875876421,2.48940923934003,0.735627999300259,0.740874539595335,-0.00524654029507576,0.514250334899445,0.999999728243791,0.242925587825209,0.177038523660671,0.211737196104405,-0.0346986724437341,0.711368275605845,0.999662782356121
RBL2,2.21058490031886,2.10024658379838,2.07294274271013,0.02730384108825,3.8381129295629e-130,2.63447440068264e-129,2.2075933215124,1.37058226795493,0.256558114464589,1.11402415349034,1.00921943238224e-78,7.73920285366455e-78,2.47646333135367,0.233686120131281,0.0374298688378213,0.196256251293459,2.67253320753157e-61,3.30720884177819e-59,2.47477216331437,0.611951032615087,0.653937682202901,-0.0419866495878138,0.605414741507869,0.99998241641373,2.52324167203074,0.0300361126168377,0.0831104087068506,-0.0530742960900129,0.999999952163301,1,2.942910960523,17.3214498431329,17.3201757618031,0.00127408132979312,0.492610583533366,0.709554105960966,2.81915649193379,0.0783428626588052,0.0279884863552802,0.050354376303525,0.000132874030491239,0.00341308130133203,4.35302302865608,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.92059602382214,NA,NA,NA,NA,NA,2.25193479042684,0.27789186810617,1.11384122043623,-0.835949352330065,0.999431810012487,0.999989875876421,1.94883444878185,1.03153562826091,1.20815718745086,-0.176621559189954,0.76961008005504,0.999999728243791,2.46094182331195,0.0469901025068663,0.0282286968436364,0.0187614056632299,0.011893390871151,0.0748956910168132
LURAP1L,1.86151071199045,0.569798625519092,0.542513400644352,0.0272852248747401,4.42087180901279e-289,4.15836029861449e-288,1.39681662103077,2.09904794754697,1.73747963736344,0.361568310183533,0.184463081769922,0.437115162328778,1.65735348435562,0.922225563827632,1.0230161463941,-0.100790582566467,0.621571864713066,0.979355812424452,2.18700476396998,1.67938074300193,1.61796199895248,0.0614187440494465,0.437193642408771,0.888173826993565,3.01934676752342,0.145003083265189,0.0265804246200335,0.118422658645156,1.71487855501309e-303,9.82855768843321e-302,0,0,0,0,NA,NA,2.71339695193337,0.0285116509510871,0.045967716373464,-0.0174560654223769,0.779261348486811,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.97778996835892,NA,NA,NA,NA,NA,3.05832997559418,0.0173653965312367,0.175080575845544,-0.157715179314307,0.99995310895133,0.999989875876421,2.9169358995145,0.0676766229619602,0.108293741005684,-0.0406171180437235,0.970772983509308,0.999999728243791,1.66592265598265,0.73877524710492,0.69075376588878,0.0480214812161394,0.406538868461006,0.934056861052216
COMTD1,1.7143560996084,0.79752508045955,0.77029630070965,0.0272287797499004,1.12048858345513e-14,4.66836942803655e-14,1.55232219988809,1.53963013599892,1.63029827888362,-0.0906681428846967,0.59488145025035,0.891114583354691,2.42620587537237,0.067575829729196,0.0421645105717162,0.0254113191574797,0.0291182805928296,0.115355925388651,2.74161830387174,0.411573624610025,0.142512843019266,0.269060781590759,1.8819932282798e-15,1.18387714680933e-14,1.30560772303574,3.40922305290116,3.43005309371082,-0.0208300408096531,0.520230135043429,0.876846410660511,0,0,0,0,NA,NA,2.65390571792538,0.152102379511416,0.0620812687408342,0.0900211107705822,0.00164590560668395,0.0338712563093929,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.15860074457277,NA,NA,NA,NA,NA,2.09018468424283,1.12806924817388,1.24991833524081,-0.121849087066931,0.663750271876053,0.999989875876421,2.15230542488188,1.16827000524263,1.08811661204557,0.0801533931970615,0.355079473407882,0.999999728243791,2.221411066866,0.0988065284282722,0.05781806488387,0.0409884635444022,0.00794939454447933,0.0517131515496222
SPAG9,1.87133032629598,0.472417502876588,0.445213950272369,0.0272035526042195,1.06193872912436e-22,4.74329925558988e-22,2.22013226778023,0.237666278719977,0.245048794094438,-0.00738251537446027,0.55174633037419,0.864762702865109,1.80651033874959,1.06230871140072,0.844129668937884,0.218179042462834,0.20832730534736,0.513797953291655,2.01603387438448,2.55883233266516,1.80272554337792,0.756106789287246,0.0403439644020386,0.148003710473616,2.76276400819959,0.0334486303517906,0.0410608626268439,-0.00761223227505328,0.939274083877995,1,0,0,0,0,NA,NA,2.74032214822589,0.01677641553527,0.0403272901705723,-0.0235508746353023,0.881731353534696,0.978653450279076,3.18069669489956,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.57281681394289,NA,NA,NA,NA,NA,2.93762718762772,0.0368575038752427,0.2562968337094,-0.219439329834157,0.999897448128096,0.999989875876421,2.02860039708416,0.511056285309356,1.16048670669837,-0.64943042138901,0.997624094195463,0.999999728243791,2.20131304090814,0.267228870908363,0.0620638031082661,0.205165067800097,1.24496314270374e-29,4.69812995301886e-28
ZNF812,0.0270325764090618,0.0803836206042942,0.053197818400812,0.0271858022034822,0.0136771015728419,0.0429696757092177,0.270325764090618,0.803836206042942,0.53197818400812,0.271858022034822,0.0136771015728419,0.0451082529540038,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
POTEI,0.710091969377408,1.80661789759776,1.77945862583221,0.0271592717655471,0,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,3.12926925054113,0.253683123625414,0.0228056816621441,0.23087744196327,0,0,0,0,0,0,NA,NA,2.83092056220457,16.0282224590253,16.024618622842,0.00360383618326665,0.477419405463684,0.709554105960966,0.551506411992517,0.912477967406581,0.842708061779383,0.0697699056271984,0.433366112607243,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.07053122832352,0.0646705041947187,0.150807259512054,-0.0861367553173352,0.993370381144926,0.999989875876421,0,0,0,0,NA,NA,0.518692240712346,0.807124921725584,0.753646632526513,0.0534782891990712,0.40464126035356,0.934056861052216
HAUS5,0.980673793005493,1.20916837373445,1.18202243046944,0.0271459432650134,0.0126061006584828,0.0397867812894031,1.05587211994847,1.75760457503292,1.69239571927773,0.0652088557551957,0.433937316890076,0.763102097826443,2.31464423428011,0.1757618472502,0.0772650679975186,0.0984967792526814,3.08684648626574e-05,0.000194258029459836,0.49448972579879,1.22260044460281,1.2427462690246,-0.0201458244217863,0.526912233323803,0.978711644048539,1.18147682448074,2.7917749735702,2.79405125177915,-0.0022762782089516,0.502715084677707,0.876846410660511,0,0,0,0,NA,NA,1.80402765650013,2.44099904758446,2.37391440579192,0.067084641792543,0.477161935655272,0.978653450279076,3.90494304573595,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.1116042826177,NA,NA,NA,NA,NA,1.52158990370491,1.63557567456852,1.63542005428698,0.000155620281533819,0.499835388855347,0.999989875876421,0.914702446737021,1.25636990402078,1.24736023436535,0.00900966965542982,0.485465169403023,0.999999728243791,0.519935018604761,0.810997270714599,0.757071302171111,0.0539259685434881,0.404285002496688,0.934056861052216
ACTL7A,0.0246394422559481,0.0667812326152618,0.0397782444594777,0.0270029881557842,0.000307536371369406,0.00107924111100123,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.246394422559481,0.667812326152618,0.397782444594777,0.270029881557842,0.000307536371369406,0.0324969721501022,0,0,0,0,NA,NA
GPATCH2,1.76787827776085,0.527125665329692,0.500158023923866,0.0269676414058263,5.85552380517872e-306,5.63021867111114e-305,1.27749181343074,1.66938070831032,1.75191802999827,-0.0825373216879512,0.580593673996318,0.880971276848968,2.39265374141324,0.174616056079899,0.0498175350269205,0.124798521052979,1.73952764726426e-15,2.62565015733714e-14,2.99096936814229,0.32533998428339,0.033414447625749,0.291925536657641,3.87938467971767e-290,5.04249538160214e-289,2.04743450162359,1.03430727934978,0.51903858940409,0.515268689945685,5.51415970518281e-17,4.61315321740784e-16,0,0,0,0,NA,NA,2.67946580984142,0.0812813033095079,0.0544787027056339,0.026802600603874,0.15933566958896,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.60875113967855,NA,NA,NA,NA,NA,1.75391815663651,1.28762256249718,1.51663470124504,-0.229012138747868,0.743692582906786,0.999989875876421,2.24767839054648,0.679784419050657,1.03067075020569,-0.350886331155035,0.957066469445753,0.999999728243791,2.28917099597418,0.018924340416196,0.0456074830272581,-0.0266831426110621,0.976701622144991,0.999662782356121
ERCC-00012,0.0769141977201814,0.204731746218444,0.177859063381241,0.0268726828372032,0.0422275154462701,0.123546944453055,0.269686183067567,0.800037010713086,0.530598934817274,0.269438075895812,0.0141728073558822,0.0466071777982019,0,0,0,0,NA,NA,0.499455794134247,1.24728045147136,1.24799169899514,-0.000711247523779601,0.500946859667497,0.954650009992549,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
KIFAP3,1.40063064404131,0.862674001638297,0.835813041785311,0.0268609598529863,1.0940465334563e-06,4.07953993843066e-06,1.94163710700484,1.69243110796364,0.658536757639692,1.03389435032395,6.06918468350796e-12,2.69625616219693e-11,2.15973267327812,0.150164308988642,0.160151011157991,-0.00998670216934847,0.577680120324679,0.954906947138103,2.22026468639975,1.81722328547982,1.59786817718156,0.219355108298254,0.283760163498292,0.683809514785447,2.53193518214199,0.0552835353913617,0.0803440451430629,-0.0250605097517012,0.995415461817987,1,0,0,0,0,NA,NA,1.63014071870206,1.99302953400987,2.08448031667543,-0.0914507826655553,0.535428782584833,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.622555806497894,1.0219920421937,1.11287756828181,-0.0908855260881107,0.63837832916319,0.999989875876421,1.9355936720405,1.02235869826182,1.21487623994844,-0.192517541686614,0.787999113476434,0.999999728243791,0.964446594347976,0.874257504094114,1.44899630182513,-0.574738797731012,0.91134746105536,0.999662782356121
ENDOU,0.0396280488232995,0.0979617546148253,0.07114187560851,0.0268198790063153,0.000585899419242216,0.00202988433134555,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.138844480331212,0.250611266339778,0.295554946334517,-0.0449436799947392,0.745177487043643,0.999989875876421,0.257436007901783,0.729006279808475,0.415863809750583,0.313142470057892,7.26390048653516e-05,0.00966397626842408,0,0,0,0,NA,NA
LOC100130520,0.0269286739987001,0.0797668831661092,0.0529737843661153,0.0267930987999939,0.0144903086139363,0.0453659467726949,0.269286739987001,0.797668831661092,0.529737843661153,0.267930987999939,0.0144903086139363,0.0475734451590032,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
LOC101928668,0.0269286739987001,0.0797668831661092,0.0529737843661153,0.0267930987999939,0.0144903086139363,0.0453659467726949,0.269286739987001,0.797668831661092,0.529737843661153,0.267930987999939,0.0144903086139363,0.0475734451590032,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
ZNF217,2.29237456875536,0.0863145429026673,0.0596230245932409,0.0266915183094264,1.42207106993413e-295,1.34958125706787e-294,2.77830874227386,0.150901308970839,0.0359943752635119,0.114906933707327,1.60666686199881e-43,9.80587163750287e-43,2.7719246924528,0.14633894569616,0.0302564593200907,0.116082486376069,8.94018687296649e-34,4.15270399420229e-32,2.99059595623868,0.285877258558598,0.033461550655393,0.252415707903205,6.31103945850155e-217,7.23116778948084e-216,3.13874393503871,0.0433003790581978,0.0219288344445025,0.0213715446136953,1.95156043133467e-16,1.61045674562861e-15,0,0,0,0,NA,NA,3.09044775688533,0.0148101433683343,0.0100379812036268,0.00477216216470751,0.167622909748665,0.978653450279076,2.5506986237502,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,2.94779272748228,NA,NA,NA,NA,NA,2.85004595602916,0.0823800925791948,0.36186432573771,-0.279484233158516,0.999594579184878,0.999989875876421,3.04401230540182,0.0498052982130791,0.0521325717790502,-0.00232727356597116,0.589098028530393,0.999999728243791,2.25966634323323,0.0897320025822698,0.0505541475285235,0.0391778550537463,0.00419605250593609,0.0287325771015035
SLC9A9-AS1,0.0268993016889763,0.079592967449002,0.0529104804927863,0.0266824869562157,0.014727728126658,0.0460598805620885,0.268993016889763,0.79592967449002,0.529104804927863,0.266824869562157,0.0147277281266579,0.0483003266517843,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
MLXIP,1.9916038586189,0.318735161653661,0.292262760276197,0.0264724013774636,1.59791685502974e-306,1.53833239875442e-305,2.40541189357429,1.10546441911226,0.115368052870826,0.990096366241434,7.79582361081301e-301,1.17228968511727e-299,2.20020350462388,0.0214978207152607,0.136396701117231,-0.114898880401971,0.995942302534145,0.99913521707492,2.71915402608191,0.514028699854689,0.161372787390867,0.352655912463822,4.47636591578211e-20,2.92650857107162e-19,2.74997991634209,0.014406114004609,0.0419305550627129,-0.0275244410581039,0.999999979173811,1,0,0,0,0,NA,NA,2.25462260265394,0.180448383577508,1.34426040815793,-1.16381202458042,0.960353376632702,0.978653450279076,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,1.99002470265756,NA,NA,NA,NA,NA,2.44621656249789,1.22561131490334,0.969944659669945,0.255666655233392,0.126523007053738,0.999989875876421,2.93988930981935,0.0240945283073397,0.0911255488708828,-0.067031020563543,0.999896861750546,0.999999728243791,2.20056077059569,0.101800336061602,0.0622288896215732,0.0395714464400288,0.0152755648540867,0.093510323074499
LOC101927183,0.0268218204225509,0.0791351055857525,0.0527435515729823,0.0263915540127701,0.015370394460549,0.0479451517480567,0.268218204225509,0.791351055857525,0.527435515729823,0.263915540127701,0.015370394460549,0.050253106053015,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA
CBX3P2,0.100895644879871,0.192076286953255,0.165754965929074,0.0263213210241816,0.0226297526837099,0.0691349596567575,0,0,0,0,NA,NA,0.299701946073141,0.44910628240014,0.366408516665553,0.082697765734587,0.239080244380209,0.56481052778309,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0.488576443741529,0.935969724245831,0.935389595506135,0.00058012873969604,0.498927113718602,0.999989875876421,0.220678058984037,0.535686862886582,0.355751547119049,0.179935315767533,0.00535821748242538,0.23543351509514,0,0,0,0,NA,NA
