,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
CAMKK2,7.61498526703913,0.0647400731816216,16.633728190004,0.465853884138238,6.32019008187546,0,0,0.0122769009292911,6.06131855327844,0,0,0.041420827634428,0,0,0.132182364580424,0,0.00252165713315875,0.506273050024173,9.73869945265455,0.0017983585582863,0.0123323505504361,0.0120018432900437,0,0.148032150796257
CAMSAP1,0,0.0108072916798563,20.2327911780604,2.40489706152981,1.25591349282046,0,0.393948268185213,0.00187864135021984,0.177166314040283,0.00483657859051076,1.23415783887841,2.10854650921367,0,0,0,0.270981035626611,0.00154348052125313,0.00209381454091895,1.18240106916265,0,0,0,1.83503066953341,0
CAMSAP2,0,0,0.0230868061131125,4.8523189652529,1.73692127547011,0,0.511609851627881,0.857162053219888,0,0.00395478710479426,2.08423801909985,0.00345515471959217,2.01624934880692,0,0,0,0,0.00171207612805119,0.585023924570638,0.00720055961993451,6.92530166127969,0,0.00513860619365057,0
CAMTA1,0,0.0003625628079377,0,0,0,0,0.27007629499277,0.000378147737594493,0,0,0.000352870762637793,0,0,0,0.000678570572001617,0.128029702278568,0.961100719977644,0.000842918986637121,0.126581216760789,0,0,0,0.0780061023654908,0.000227981081045033
CAP1,1.01906445088485,0.0440342014854759,9.71520349291985,86.2814253076127,25.9177054285263,0.0140796498977775,4.46134017766102,0.57408789952933,0.302545257378175,63.9232543168121,20.6999683018428,0.0258254055811767,9.18724390761686,0,0.0618106283286404,49.2133811819677,152.565469920423,5.01636108382804,16.3977607584298,48.1926913084262,30.4602806060563,0.280612877978938,5.10190136548809,0.491477951740877
CAP2,0,0,0.769508564048675,0,0.467456000639139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPG,0.021298862901926,0,39.6870533255368,71.0549163332394,2.72429780035478,0,7.61979701486623,0.00785912975680677,0.043597622868902,0,1.59876680483075,0,0.747054506285588,0,0,0,0,14.4703433613703,17.7537321607467,0,0,0,0,0
CAPN13,0,0,3.19819309463733,0.714075522830485,1.58664571612545,0,2.41361097090064,0.555789849600974,4.68284447978742,9.19785172134202,0,0.0171248396215529,2.56025398949846,0,0,0,0,18.2440202272295,0.900390804419142,0.00223051568388527,3.50275965473875,0.0074429817042397,0.00848951919534412,0
CAPN2,0.575996517912664,0.0383584192234649,32.7394936472408,6.10103700965886,17.293934994013,0.024529710773872,7.55668736157518,0.0850154563572528,0.728226750089598,0.00643744223846027,0.0046666275292949,0.0281208044111329,0.00325592163745546,0.0744237325294117,0.610226968076507,17.7581507104176,0.160239968860941,40.2838902112396,29.1096423449908,59.0375650846415,61.0304554606842,0.0293331984227835,0.0892204266037476,0.0482398839058351
CAPN3,0,0,0,0,0,0.00426938627047535,0,0,0,0,0,0.00783106347233378,0,0,0,0,0.0114419290157201,0,2.80542926804047,0,0,0,0,0
CAPN5,0,0,0,0,0.739495982144314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPN7,0,0,0.0478466207061693,0,1.23165269863037,0,0,0,0.0441514032979527,0,0.0222808412796878,0.0358034533966053,0,0,0,0,0,0,0.175485054186167,0,0,0,0,20.0955610490831
CAPN8,0,0,0,0,0.102221503500346,0,2.64214252036659,0.00437133170890321,1.26905519723683,0,0,0.00327741374345981,0,0,0,0,0,18.140114162527,2.85350317866515,0,0.0117095338238684,0,0,0
CAPN9,0,0.00653349876120575,0,0,2.06686562049015,0,12.1545464541725,0,0,0,0,0,0,0,0,0,0,0.00379741801587158,1.25661773176583,0,0,0,0,0
CAPS,0,0,2.16699964879581,1.51405009417634,0.9916840013559,0,0.118571103239423,0,0.39992824583396,7.6716455560535,7.62439800587828,0,0,38.6241296292716,0,0,0,1.33917338977847,28.8048053521155,0,1.83460754229948,199.311488620774,0,0
CAPS2,0,0,0,0,0,0,0,0,0,0,0.123879841569554,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPSL,0,0,0,0,2.93904879434639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAPZA1,0,0.00688759469684616,0.0431857978171296,0.195440486187322,7.78172680687991,0.00440452733093702,6.77881325362241,0.0215509834025316,0.747197587321753,0.0462359960816627,0.0737382272595685,0,1.88016890395445,0.00534537674769978,0.0257815692665162,5.99768939167297,0,0.00800645324772307,2.17427300304471,0,1.2195220363075,2.96358569121039,29.5534846694183,10.6757910140224
CAPZA2,0.00454442529356641,0.0192930105067606,0,0,0.629708037098467,0.00822508638726887,0.00827376912286193,0.00670744315632426,0,1.37715259384724,0.00312954481359332,0.00377168810008842,0.00873397554015165,0,0.00601811552306054,0.488790242145893,18.9516249195832,0.0018689227205948,0.514256427840226,0.00196505418979399,0,0,0,14.0745961154895
CARD10,0,0,0,10.0087116849294,0.605314670491782,0,0.0157336296005157,0,5.62520047272529,0,0.0952196720679295,0.0286893881877802,0,0,0,0,0,0.0284319636201357,4.92157997924377,0,0,0,0,0
CARD16,0,0,0,0.922158653150443,0.344978328717249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD8,4.37074009241701,0.0522159313773181,0.0148817399881831,0.0141786110766753,0,0.00607116541298228,0,0,0,0,0,0,0.00322339533717706,0.00368401237994936,0.0177685549280019,0.761253859027287,0,0.00275900785634897,0.0148857645705869,0,0,0.00968005432857853,0.833606110783006,9.33668367324335
CASKIN2,16.7055447745013,0.210243422332068,6.884162766631,8.72194345951282,0.251361642658421,0,0.420758206624945,0,2.39908077853508,5.39449737095796,0,0,0.14276628114746,0,0,0,0,0,1.46511159643682,0,0.0489491627994625,0,0,0
CASP10,0.00542203249607279,0.0076729416194697,0,0,0,0,0,0,0,0,0,0.0180002654880757,0,0,0.0143606356462057,0.0040081381471014,0.0164375631025645,0,0,1.12303474388343,0,0,0,0.217115067819152
CASP14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227352017236038,0,0,0,0,0,0,0,0,0
CASP3,0.0346813213213249,0.0327193113132808,4.94931209079147,1.88130077259228,5.35139292068039,0.0104617872618703,0,0.00853144150329746,1.60912464149969,0,0,0,0,0,0.0612372844298112,17.9719093316902,0.00700938142185001,0.123611849352018,0.0171006928186317,39.3409348570207,0,0,0,14.7618781551073
CASP4,0,0,0.105542423146382,19.608377068729,0.318775886684909,1.24004630332897,0.0519744126501562,0.00702250315137462,0,0,0.0131061793912367,0,0,0,0,3.32725136872341,0,0.00782683677769396,3.46272767786385,0,0,0,0,6.74866020677912
CASP7,0,0,5.93481087310906,11.8443806768303,2.59721742900283,0,0.168577426285011,0,0.0399013667760259,0,0,0,0,0,0,0,0,6.7740822318876,2.70328591496386,0,0.00722531076359638,0,0,0
CASP8,0,0,0,0,0.0141512510254664,0,0,0.366925401446944,0,2.33073178649877,0,0.00771316749575648,0,0.00510336320990406,1.00918633994189,0.00686999664426152,0.00281741794344391,0,0.625499088472139,0,0,0,0,0
CASP9,0,0,0,0.0447828384810435,0,0,4.32076793304755,0,0,0.241552840030063,0,0,0,0,0,0.349826417549192,0,0,0.0104480816887797,0,0,0,0,0
CASS4,0,0.0369604524949038,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61043619189936,12.3741740773166,0,0,0,0,0,0,0
CASZ1,0,0,0,0,0.0191934841395601,0,0.0143429798852532,0.0279064269289721,1.73191125081894,0,0,0.013076808344467,0,0,0,0,0,0.00518378902587731,0.783111421617193,0.000681303340693134,0,0,0,0
CAT,6.93488333500027,0.0754082044879574,0.70922367301771,0.740068197938274,21.166079899881,4.93936866191084,0.0831565498538393,0.853910604773803,1.52704997535844,0.0433894800396129,1.23718598552186,0,5.34738146806834,0,0,0,0,0,0.146387319986916,0.00329167042397432,0,0.0109839365484094,0.0313208952653501,0
CATSPER2,0,0,0,0,0,0,5.98004222792912,0.00469762295876379,0,0,0,0,0,0,0,0,0,0,0.00941606493633253,0,0,0.0183695005479041,0,0
CATSPERG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.301659989259,0,0,0,0,0
CAV1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978803175338523,53.7511509659304,0,0,0,0,0,0,0
CAV2,0,0,0,0,0,0.00103184090116783,0.00415179269168657,0,0.478455430528234,0,0,0,0,0.00375675613704595,0.00603980306323208,0.211560956612121,0.00483932274986865,0,0,0.013311915801355,0,0,0,0
CBFA2T3,0,0.00697326146495416,0,0.0052071405988341,0.847878242517768,0.00222965505811662,0.506884544323484,0.00363650516392788,0,3.96021667288792,1.24199390238893,0,0,0.205650743195396,0.156613417065234,9.90799186961213,16.0889311082995,0,0.0473793233142148,0.0660531340492193,0,0,1.25701727514131,25.7213385181486
CBL,0,0,0.566505536214229,0.00990347554818581,0.0142706375785113,0.00212029365539802,0.012797059642743,0,0,0,0,0.00388911968688178,0,0,0.00620548967400431,3.32541846708247,3.86401431334871,0,0.620378682397272,8.47473287523838,0.0069475174761641,0.00338066192907617,0,7.60770577214764
CBLC,0,0,0.0736568725816388,9.14636977402791,0.404491115647637,0,0,0,0.0453122113818518,1.97673809542888,0,0,0,0,0,0,0,3.82358308105753,4.84629566282021,0,0,0,0,0
CBLL1,0,0,0,0,12.6996447996643,0,0.0259119151000704,0,0,0,0,0,0,0.812809818439091,0,0,0,0,0,0.0123083727807397,0,0,0,0
CBLN2,0,0,0,0.0156993440701703,0.648506670161338,0,0,0,0,1.09613855709582,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBLN3,0,0,0,0,8.36064512388307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBR1,0,0,0,0,0.238127159891476,0,0,0,0,0,0.107694187245821,0.259583363509899,0.375692973438174,0.17175151297679,0.207095951204259,0.115603403997142,0.0474094998309502,0.192940627543153,116.126971194612,0,0.347789493453298,0,2.9597925532874,429.647567753812
CBR3,0,0,43.7445448683176,39.6355979021302,0.0668780014499703,0,0.0399814779885959,0,0,0,0.574672239265669,0,0,0,0,0,0,0,14.3905524441867,0,0,0.348549395029932,0,0
CBWD1,0,0,0.567951878674107,0,1.46695985238347,0.00392715354838627,0.5135516918773,0,0.00888285904001729,0.123674466587983,0,0,0,0,0,0,0,0.00356934682422499,0,0,0,0,0,1.24341924424439
CBWD6,2.45655421103242,0.00525131585370166,0,0.0078426257545445,0.135612112247813,0,0,0.00273852304483007,0.00759582158717335,0,0.546870306288745,0,0,0,0,0,0,0,0.109783654610496,0,0,0,0,0
CBX3,22.1064817255237,0.229395367674277,23.1930428943934,52.6736142044667,9.68820684869839,0.0183369196900906,0.221345429526579,3.81314303297823,16.6735211325399,1.80940233138434,7.98165798362258,0.1681712228444,4.94574365917044,367.834087767319,0,0.0748937279812744,2.10085608029516,0.0166662253602965,20.0820945233736,0.00876174162029517,0,0,0.0333478819304134,116.441624130622
CBX6,0,0,12.8128716157389,0.295342550928274,2.69534344183064,0,3.39231411650907,0,11.8233274108413,3.40733454992151,0,0,4.81197220758648,0,0,0.809207811991634,0,0.0766273850961079,1.13693309420364,0,0,0,0.0383314298165692,28.4141345486828
CBY1,0,0,0,0,6.95793786394479,0,0.0266643809817079,1.37264690184408,0,2.47650661140487,0,0,0.182958855980897,0,0,0,0,0,3.07634292997442,0,0,0,0,0
CCAR1,0,381.950149913045,9.77426509937301,8.70755423881431,6.79020272122407,0.0287791871349905,3.63477378455576,0.00782300848503164,6.44449077078569,1.82606327609465,7.74782451001884,0.0175959436835863,0.0339552957146532,0,0.0374348458002514,0.00783621476684896,0.00856978277614037,12.7704715369083,1.45830390351482,0.00305583617920755,0.00523889449257052,2.01390434289261,0.00290768857720167,1.12879296234967
CCDC102A,0,0,0,0,0,0,0,0,0.0211633479276902,2.41615894003612,0,0,0,0,0,0,0,0,0.0305877336984677,0,0,0.0149181583477905,0,0
CCDC103,0,0,53.0904740247703,0,13.1516852912213,0,0.661326153279037,0,0,0,25.1257709264138,0.133987891696451,0,0,0.106895717450982,0.447528382551357,0,0,14.4478575245808,0,0,0,0,37.4224151808462
CCDC107,8.29860169410104,0,1.04198977213752,30.9409603846828,38.386083388591,0,0.570142579004094,9.01304813032682,0,15.7669368802623,0,0,0,0,0,50.6971711630436,0,0,3.59004650296095,0,0,0,0,1.25396927340989
CCDC112,0,0,0,0,0,0,0,0.0063077088266084,18.4054200205435,0,0,0.0567505912835593,0,0,0,0,0,0,0.0379301168477253,0,0,0,0,0
CCDC115,0,0,0,0,68.3204109180872,1.14915467331856,0,0,1.08303410817533,44.2314143900249,1.82183043363288,0,0,0,0,0,0,0.130556761188978,5.2438452862649,0,0,0,0,0
CCDC117,0,0,4.54174558015496,0,0.138562595293801,0,10.3269462074878,0.0111924179654434,0.217310302020482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC13,0,0,0,0,0,0,0.0748208132090836,0,0,0,0,0,0,0.114887784803799,0,0,0,0,0,0,0,0,0,0
CCDC130,0,0,0.390228517848432,2.29834494255485,0,0,0,0.365866713524496,0,0,0,0,0,0,0,0,0,0.513003285752582,0.816153014308857,0,0,0,0,0.00711538670030239
CCDC136,0,0,0,0,0,0,0,0,0,0,0,0.026682274018149,0,0,0,0,0,0,0,0,0,0,0,0
CCDC137,0,0,19.8243630584149,0,6.53628652569423,0,0.0640585058941045,7.14057370108031,0,0.401093879110428,0,0.0584035403459903,0,0,0,0,0,0.0289397480966778,11.7625136339243,0,0,0.558447426137674,0,0
CCDC14,0,0,0,0,0.0599004797474384,0.0142397682194704,0,0,0,0,3.02327620638999,0,0.657754276850792,0,0,0.215190805141086,0,0,0.116380641296917,0,0,0,0,0
CCDC144B,0,0.00812720017395941,0,0,1.94139107603655,0.0285848141131553,0,0,0.00587783750249228,0,0,0.00476648227176643,0.0551879403458607,0,6.10714562595955,0.00636814588105009,0.0313392790141619,0,0,1.40929726040847,0,0,0,0.00255520952640988
CCDC148,0,0,0,0,0,0,0,0,0,0.0285102662284931,0,0,0,0,0,0,0,0,0,0.0015267414514782,0.0104697201193586,11.9989758586134,0.0152536092885464,0
CCDC149,0,0,0.0128527654029497,1.57660825375982,0.322029138404652,0,0.00791168746218351,0,0.198657348044808,0,0,0,0.157291367931214,0,0,0,0,0.00476569013444749,1.05421178449157,0,0,0,0,0
CCDC15,0,0,0,0.012200019072202,0.650456078977437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC152,0,0,3.13890444586947,0.981290045913197,6.8512254640309,0,0,0,0,7.83440854855581,0.121808379077275,0,0,0,0,0,0,0,0.0081764409472132,0.00239012460192835,0,0,0,0
CCDC153,0,0.0500425142109517,0,0,6.46159100252427,0,0,0,0,0,0,0,0,0,0,0,0,0.0290858469511836,16.8435853049791,0,0,0,0,0
CCDC157,0,0,0,0,0,0,0,0,0,7.41334802439946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC167,0,0,0,0,0.135882056735478,0,0.297857884351136,0,0.243550129616686,0,0.0204844443448996,8.34440711866605,0.157212718758115,0.032668748413456,0,0,0,0.0366991167105084,11.5942303959087,0,1.69792246066628,0,0.0244774043423176,0
CCDC17,0,0,0,0,5.35830613959638,0,0.114405011647906,0,0,0,0,0,0,0,0,0,0,151.126407813704,0,0,0,0,0,0
CCDC170,0,0,0,0.025143689052183,0.0120771228950432,0,0,0,3.25510782598135,0,0.688204267901795,0.0230393094264483,0,0,0,0,0,0,0.0175984814329502,0,0,0,0,0
CCDC18,0,0,0,0,1.09585342504024,0,0,0,0,0,0,0,0.0490475691709673,0,0,0,0,0,0.437906911624478,0,0,0,0,0
CCDC22,0,0,4.08845399962397,0,2.90855316724588,0,0.122021876875228,0.816103522375696,0.102891838396618,0,0,0,0,0,0,0,0,0.0137814733959395,0.0991408405190202,0,0.322947386778062,0,0,0
CCDC25,0,0,0,0,2.90886578810919,0.0058012295178376,13.445143837303,1.3293608998325,0,0,0,0,0,0,0,0.00473880796566571,0.0116604446415447,0.00527267393570658,0.521543526067182,0.00277194179689792,0.0380175107875328,0.018499320339762,0,0
CCDC28B,0,0,0.230290178129199,35.4346314342266,11.5399519591294,0,0,0,0,0,7.14931564157622,0,0,0,0,0,0,0,0,0,0.0769604169333666,0,0,0
CCDC30,0,0,0,0,0,0,0.0378705720392885,0,1.03783533359961,0.00247001654180516,0.0143245056217343,0.023737607093179,0,0.0285560388180661,0,0.0249868417766766,0.0126119647535278,0.0235246139403491,0.011538464778995,0.0174266821420009,0,0.00750334088648412,0.0566991702361504,2.22922806741221
CCDC40,0.00394129331094158,0,0,0,0,0,2.01636664947088,0.26177568365653,0,0,0,0,0,0,0,0,0,1.31615537255137,0.0116602557775844,0.00340850797782383,0.0058435114403072,0.0113738104156737,0,0
CCDC43,0,0,0,0,1.24086908722623,0,0,0.434336146436007,0.247121032175399,0.917499248062058,0,0,0,0,0,0,0,0,3.5047117746913,0,0,0,0,0
CCDC50,0.811878097584257,0.0256455837553035,0.00803999831367789,1.66224742567001,0,0,0,0,3.62792297931213,0,0,0.00601630168827023,0,0.00398064384216911,0.00959962690996257,0,0,0.00298115926364576,1.23849458528473,0,0.00537375607931547,0,0,0
CCDC51,0,0,0,0,10.1876037109866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224926080832618,0,0,0,0,0
CCDC61,0,0,0,0,0,0,0.035511258981556,0,0,8.85690425221642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC68,0,0,0,0,0.371046427012014,0,0,0.350022438444672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC71L,0,0.209975386194938,0,0,0.112968533487792,0.100707398739266,3.78199609555908,0.0273751593867943,0,52.7877129022443,0,0.0615737236922202,0,0,0.196494393243229,1.09685489229416,351.740933559332,0,0.164614921647314,68.234131505192,0,6.79750559385576,0,0
CCDC74A,0,0,50.3259956939192,0,0,0,36.4005964076026,3.013077007279,0,0,0,0,0.485371993725834,0,0,0,0,2.14646850705244,40.9690297769907,0.127404293315309,162.005698444353,220.462292110244,0,0
CCDC82,0,0,0,0,0.0188618467554957,0,0,0,0,0,0,0,0,0,0.0328077830103763,1.32316422215936,0,0,0,0,0,0,0,0.00551125715291013
CCDC85A,0,0,0,0,0,0,0,0,0,0,0,0.00621091155977851,0,0,0,0,0,0,0,0,0,0,0,0
CCDC85B,0,0,0,0,0,0,0,0,4.29250774184087,0,0,0,0,0,0,0,0,0,0,12.3548298509756,0,0,2.15703945230767,0
CCDC85C,0,0,0,1.78302662388095,0.435598463216114,0.00438780133138194,1.06813279984827,0,0,1.27126750678143,0.0601021714683168,0.00804826468096009,0.00698891434672089,17.0375867849082,0,0,0,0.0697904295577756,0.724396178657991,0,0.0143774077492062,0.0174901161397949,0,0
CCDC88C,0,0,0,0,0.00524129708813077,0,0.00626677830130898,0.00127010007788254,0.00352286741119952,0,0.00237040256255262,0,0,0.292976049676404,0,0.0788791389262584,0,0,0,0,0,0,0.0849737015084517,0.104139179903837
CCDC90B,0.00923353670184377,0.0130667582877443,0,0,1.9684074092091,0.0250680665188405,0,0,4.59283396548505,0,15.7696468251936,0,0.780825088698307,0,0,2.55282031730416,52.7884643298039,0.15948863664543,0.0409759149527074,0,0.027379985753372,0,0.00759821293709255,0
CCDC91,0,0,0,0,0.135342382716694,0,0,0,0.20611864493575,0.00320642819554684,0.000774800794775762,0,0,0,0,0.247015875611948,0,0,0,0,0.00166810349957076,0,0,0
CCDC92,0.0092426744612892,0.0130796895076896,1.57870699285411,0.175805838740265,6.13624967055316,0.0501857491206637,2.47365666628406,1.8416600098261,9.28935459716948,0,0,0.030684175029118,0,0,0.122399377384037,0.826729801062655,0.056040624914714,0.0912265548255939,12.7971373403157,0,0,0.0266725713523153,54.5863409725545,3.42141946823979
CCDC93,0,0,0,0,0.607175379562118,0,1.11687957851433,0,0,0,0,0.00424284804277242,0,0,0,0,0,0,0,0,0,0,0,0
CCDC97,0,0,40.1428786492753,40.9288905398565,0.313431776334947,0,3.37280386832522,0,2.87914241129324,6.74614476495905,9.26107009837201,0.0569455375361829,6.97246394177296,0,0,0,0.0104003562311961,149.53751715391,9.59122385600731,21.2205347148591,0.0254318553474114,34.3286398528209,0,0
CCL28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04648620511527,0,0,0,0,0.0104352210723665,0,0,0.0305366095873057,0,0
CCL5,28.7355365047296,0.345267525214434,0.180404700927486,8.70863644794784,0.165117198591703,0.196261419516816,2.96134580784593,5.96180470720333,0.832359797822562,0,0.074675070709046,0.0899974572478419,0.0781515699422562,10.1228517511852,30.2278381368311,43.6667872943463,81.0172645184132,0.0222974816823145,23.9000621180259,0.175832951727435,266.438270641749,0.273809629619251,3.19001601049405,5.45176614767215
CCM2,0,1.14943483741457,0,0,1.5160913029431,0,0.0715547671366153,0,3.78110200222601,0.074671788232445,4.81315135435116,0,0,0,0,2.90774602207205,21.490461375237,0,0.818764354424052,3.52636942380949,0,0,0.00808532594664509,2.66375591828445
CCNA2,0,0,0,0,22.1953783424858,7.73049432946375,0.185148801617037,0.200130483679449,0,0.193214130365939,0.0933764629299026,0,16.6455875225642,0,0,0,0,0,3.71061816393442,0.0146578672489008,0,55.3190940527022,0,0
CCNB1,0,0,1.05732418507582,118.149873487725,102.440760966995,0,1.81824677918038,11.5242373947671,1.81195213162,0,0,0.0376758032096951,0.741579379612886,0.024927931113868,0,0,0,0.261364216428844,130.203557650046,0.107960271747102,1.07686395812722,2256.3198206534,0,0.020197194867753
CCNB2,0,0,0.16849485697349,27.156976637749,10.7951616738793,0,0,0,0,0,0.0174363047275352,0.0630420463366202,13.8198582005934,0,0,0,0,0.0208254605762227,25.2623369345271,0.00547416408778419,0.0563091077055517,203.198483081953,0.0312526525395849,0.0225303313400006
CCNB3,0,0,0,0,0.288240461366884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCND1,0.094671830352663,870.589901541155,14.4484867007422,0,9.34145777784213,0.0342698551649163,12.099914883752,0.880317541013661,52.9041587611081,2.23041084194617,1.66902539777275,0.282865562617316,0,0,0.0501490045527658,0.0139968830864538,0.0459215008123785,0,6.75005229021835,0,0.16843686985837,0,0.0155809577498121,0
CCND3,7.92837877295656,0.0772924739519629,2.01121578637245,5.50385273918443,0.0798412888921628,0.021748114509023,0.00795521363580996,0,0.393537829758021,0.0166035067048129,0.0180543091342855,0.00725294219799715,0.0020994253126987,0,0.584427096038114,5.49752912651824,7.35448373697728,0.00359393144535994,3.60662460945686,30.0045524104322,0,0,13.4726954044524,13.6124050365622
CCNDBP1,0.230022950543236,0.0295922687485112,0.463865032486795,83.5724514708338,29.2944391491006,0.567716142822401,0.685291617163516,154.537580544277,24.0986809439782,149.028028972458,193.400104255916,0.555373644461017,255.04191194758,0,0.110769457274025,26.7890685249494,0.0380368945073756,0.0515990980866299,22.3952737885262,201.378807877976,0.186022243367922,0,329.389064819824,72.2538860792933
CCNE1,0,0,0,0,18.0131861210821,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18072226975568,0,0,0,0,0
CCNG1,12.869906158166,0.582142200388738,0,0,26.0401289185682,0.292499722788972,67.8871100678078,7.09082976674864,0.300730631528994,55.0453444018926,0.0404700249205049,0.243869828513,0.564721435254305,0.0968128576118877,0.622590950951979,266.887168220931,827.439403720507,0.0966726518801631,11.2139935228182,218.448212732394,0.0435648689655436,0,277.990005185509,189.066666015579
CCNG2,0,0,0,0,0.158496511950679,0.000826280466589584,0,0,0,0,0,0,0,0,0,0,0,0,0.18098396800894,0,0,0,0,0
CCNI2,0,0,0,0,43.9180272566079,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72665730759545,0,0,0,0,0
CCNJL,0,0,0,0,0,0,0.00476682599174615,0.00386440736995894,0,0,0,0,0,0,0,0.716122235936945,0,0,0,0,0,0,0,7.15950116698475
CCNK,0,0,0.0103828277062798,2.15651318843091,3.44958407308218,0.0084715718067073,0,0.00345422428791513,0,4.63321686699301,0.406139517283892,0,0.0494764110727396,114.182796799308,0,0,0,5.67084288072195,1.65477794108997,0,0,0.0135073366905841,0.00385164167632478,0
CCNL1,0.0176935087936678,0.0751164402550442,156.642225450408,21.4270171060196,52.2139578894091,0.0480359876950276,18.3617153868606,0.235036065338598,44.8736777525916,28.1372618934906,0.755453716664395,0.146848924242111,14.3672511119942,0.0582969368527379,0.0937250129994015,25.4659852635895,0.0214560253936029,57.4848540348804,24.0268021773563,59.1257472538747,0.419729110819304,0.1276501130026,302.277356291915,57.8138609352556
