,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
TSPAN32,4.81500458083094,0,1.33754747741868,3.8988202720644,5.7246450396903,4.99220591003359,1.78095600060848,10.1528932627991,0,0,0,0,0,8.86373334957628,14.9497949034281,15.2511544728379,16.6873238387687,0,0,13.065184298242,0,0,0,14.023222696058
IQGAP2,3.32906903637853,6.69480521881274,7.38113323828626,0,0.998331727399385,6.37863127395593,1.78095600060848,4.6953436578178,0,0,0.634540208895062,4.13791331447149,0,12.9666080462324,8.25128032612191,13.1348753839427,18.0995978324006,0.648076070868591,3.85533858468813,17.7613287873902,2.2062557221776,1.81252320278308,15.93196355224,14.0932906425439
SPHK1,0,0,0,0,4.75167281075056,0,1.78095600060848,4.13795821240506,0,0,0,0,0,0,10.7834095304394,13.8548333572081,18.0343580698992,0.648076070868591,8.38338033484937,9.61120389647595,0,1.62938025195365,12.9025475391671,14.9541979039855
PTGIR,3.32906903637853,4.92185271661597,0,0,0,4.42973145089303,1.14943439400826,7.45416151129131,0,0,0.634540208895062,0,0,3.47320460983135,0,14.8095243964428,3.74818044964381,0,0,16.2903922816928,0,0,16.531911664904,15.4856241195888
ITGA5,7.70833388869388,0,1.33754747741868,0.826297654785786,0,3.49516589389416,0.686284966381428,3.21766096289394,0.677653057474106,0,5.60021294107531,5.66718251371805,1.58273417171756,18.229096845405,5.94816776536613,15.0312634356905,16.7194389310547,11.8468999273925,8.26403297503933,13.3124885366006,0,0,3.2677224296125,14.8545545508333
KLF10,4.25544331663855,0,2.01949794800029,0,9.09732995049155,0,11.2076557000712,9.2847270517452,1.48470872817987,1.22073322541004,7.76525372502244,7.86709336279574,0,18.3223394008276,0,0,0,0,4.97379292798776,0,0.928798629156702,0,16.1575644657707,16.1615674196229
SCGB1D2,15.617197368699,21.0291152181631,11.062272253376,0,7.97966830891684,7.27740772570765,6.98971638310353,13.7951618899351,0,7.45927305518314,2.28306251202448,0,0,0,4.971347266693,5.74167153440211,5.98155409699184,0,0,0,0,0,0,0
C1orf116,0,0,8.92448666264782,0,7.66201390527546,0,0,10.3584734913313,0,1.22073322541004,3.03241081999989,0,0,15.2086295434249,4.971347266693,13.7829507457306,2.85173750034454,0.360126571079381,0,16.7027967452118,0,0,0,14.8041827586907
C21orf58,0,0,1.33754747741868,0.826297654785786,0,4.42973145089303,0,0,0,0.735804357408018,4.92026823214003,0,0.998329075997963,17.5044970856302,16.9666223245948,9.93094556788068,7.40006558500733,0.360126571079381,0.520676641899108,13.7803065778449,0,6.23915558815204,5.72212375598213,14.8255620027195
MYLK,0,0,0,1.73091708777391,0,4.99220591003359,1.49947786604883,4.6953436578178,0,0.735804357408018,0,6.39274672444112,0,0,13.0896821859557,16.7529941362577,10.7820889980005,0,3.7659813302028,14.3295052871342,0,0,13.1125467339309,15.080145517248
RGS18,6.36538773466061,8.12655529852528,1.71844714392447,6.8016433650882,0,7.89084086889893,2.55411641041677,7.81490218028155,0.677653057474106,0,1.07374196661985,7.23309234163059,0,12.3652506441622,9.38619897676905,17.000362530508,13.3206241147146,1.7085439489459,1.66591105796389,16.7490401202777,1.48922444106289,0.877760165335303,16.5200355182877,16.0386190159548
MFAP3L,3.32906903637853,4.92185271661597,0,0.826297654785786,0,6.37863127395593,2.01637963127089,4.6953436578178,0,0.735804357408018,0.634540208895062,7.06436553224834,2.99707461175639,4.96885338267809,7.9305354187192,16.295268837901,16.5171667399967,0,0.90246408449394,15.9368949939382,0,0,0,17.5559127431173
HERC2P2,0,0,1.71844714392447,0,4.85475776714922,4.42973145089303,2.21872144910573,6.65296377867524,7.5550115589779,0.735804357408018,7.87457166860379,6.39274672444112,0,16.4771178880452,8.62869891437649,15.1165930150843,14.6292524973706,3.0655724862454,7.99580869267023,15.9148404516834,1.89183530984135,0.877760165335303,16.0021336133533,15.949703582459
PDLIM1,9.90728084171496,6.21493820535335,11.2785940384375,11.9041183599445,9.9065580815782,6.83332640415776,10.9307801832158,8.05901323723153,0.677653057474106,0.735804357408018,0.634540208895062,0,0.583848766442788,3.47320460983135,7.51746774477847,17.5725533986028,14.3099913302846,0.648076070868591,8.0793211879841,14.1860827006967,10.4233821375793,0,17.5668929921865,16.3774334742537
NT5C3,0,7.87959537928779,8.51872240049676,9.6612314316713,9.04923586866436,7.53889139271364,3.65232087660646,11.9304800140462,8.8667816588041,0.735804357408018,7.39566436529158,7.06436553224834,8.36298857313879,4.96885338267809,17.4286920457096,17.9796559681993,11.7058214542764,0,5.69631298477397,16.1488041723817,0,0.504630698863175,16.1734889450757,17.394334910859
KIAA0922,4.81500458083094,5.49086278725599,0.818528852622447,0,7.43130907084885,6.18846102162945,2.21872144910573,12.4842977680793,6.6684875324566,7.17037601377628,0.634540208895062,6.07510471425364,0,11.1321299811174,17.9230296953998,16.710537323504,9.33927992393162,0,2.5312959716849,16.3292167733387,0,0,13.9746183512144,14.2246199639823
RAB32,4.25544331663855,0,9.49554470001025,6.4653802665494,7.68317827549845,5.71092522774921,4.17438783925569,10.7617836945083,0.677653057474106,1.87235708264064,5.60021294107531,5.09634619115361,0.583848766442788,18.0470757188604,6.93643684437488,15.8567677077749,18.3150782441189,0,7.54705462867265,10.9320247768655,0,0,15.8063442282683,14.2882151410565
SMOX,0,0,2.66567628184743,0,3.9037749246635,13.9805798016622,0.686284966381428,8.75737081585595,6.62533325132387,0,0.634540208895062,0,9.23626028163716,0,5.94816776536613,14.6591172163021,14.8552231357164,0.648076070868591,6.59422230427443,16.6507480161566,0,0,5.15076206981284,15.8430447416008
CENPT,0,4.92185271661597,4.94395229911802,0,6.58165883981024,5.39586655790974,1.14943439400826,4.6953436578178,1.13689425061501,1.22073322541004,1.07374196661985,5.09634619115361,8.26110970138989,3.47320460983135,19.8223622466285,14.8979593737688,13.9040772667442,10.321016610228,8.32787055481521,15.9448226322387,1.70452904254281,0.877760165335303,16.7156403671194,12.578669305844
SCGB2A2,16.1240526442862,16.478951606925,13.8720643661311,9.06818315442297,12.4491607774512,7.76017512203484,7.43783593459294,13.3016638130259,0,10.1979962292115,0,0,0,0,6.93643684437488,5.52376586886063,6.35478711110963,0,0,0,0,0,0,0
HDAC5,3.32906903637853,0,8.61739484435302,2.49538181331085,0,5.39586655790974,4.9752966932823,5.66722917873644,9.17430953416138,0.735804357408018,5.48036172973446,5.09634619115361,8.79432526316726,15.7743288234005,11.368099155606,15.4655516376004,15.7784247337119,0,3.458965004126,16.0324592673471,0,0,15.1082000919523,15.5011195460352
UBL4A,0,0,8.09596442789168,0,8.28207445490198,0,8.51519361191886,4.6953436578178,3.88648358693534,0,1.68247064766758,16.2817813600378,3.69735342223281,0,0,14.8297329857917,0,7.81011104531801,10.1610572397568,0,1.70452904254281,0.504630698863175,17.6201547278006,14.6702122521189
PSTPIP2,7.18778673624969,5.89785743310662,2.01949794800029,3.36142452502267,3.31892381384557,5.9693617776995,2.01637963127089,5.66722917873644,1.13689425061501,2.31960468592925,1.40997669898968,5.09634619115361,1.31992275372838,11.0588468134943,8.09980321358224,15.8786665388934,17.7003079923569,0,5.80123941788695,15.4509817332706,0,0,16.4885566511704,17.3020985519441
HIST1H2BG,0,3.96867819654524,0,0,0,0,3.65232087660646,3.21766096289394,0,1.22073322541004,2.43817126204569,4.13791331447149,0,14.3215601035407,11.9022666344265,15.8998839862984,9.56924889362013,0,0.520676641899108,15.3880353369444,0,0.504630698863175,6.29794728735765,15.9088230034493
LGALS12,0,0,0,5.93791111380255,0,4.99220591003359,0.686284966381428,3.21766096289394,0,0,1.40997669898968,5.09634619115361,0,3.47320460983135,12.2824513805779,14.9872947667822,13.937627663033,0,4.84880762909102,5.20603792385467,0,0,17.4959106772285,15.8739506669583
PIP4K2A,12.6189557348452,7.05427722937254,3.1103744150299,10.0181905999414,7.08414894053105,15.3313284793681,2.01637963127089,15.4643416566304,6.734956914794,9.6712909809067,11.4413323583585,8.81164762363586,12.4028618366523,5.68727302741465,7.25600726502207,15.2832606080525,15.621948129947,0.648076070868591,7.30683928060352,16.8357549093122,1.23605484403774,0.504630698863175,17.3126197333891,17.2395241776121
HERC1,3.32906903637853,6.47473199096168,3.95498976623601,3.12619513402463,9.03284150234972,5.39586655790974,4.79711263011545,10.7617836945083,7.57782736105283,1.58302658652735,8.99846982625678,8.58088035797446,6.82323419631585,20.3775867223798,8.62869891437649,16.560070949956,10.614811461909,0.888005180667002,6.12249083577756,17.853796344625,0.928798629156702,1.17394637431776,17.0249922261641,16.4362917426206
GNA13,13.865329560719,7.05427722937254,0,1.73091708777391,2.31925793196232,5.9693617776995,10.4576614004551,7.64577783134418,6.43851881604776,1.22073322541004,9.56681367046928,6.65291664993573,0,0,7.9305354187192,15.5711314371239,16.7722532469423,9.79196174636174,9.20756286517914,17.3615646184677,0.928798629156702,7.0678723257261,16.7204916630963,16.0108922163155
CMIP,0,4.92185271661597,1.33754747741868,5.19234974171118,0,4.99220591003359,1.14943439400826,5.88556014465517,4.20057740328068,0,1.68247064766758,0,0,6.16467802251066,17.652749855202,14.3757909465568,13.055687406801,0.360126571079381,0.90246408449394,14.3488780662212,0,0,13.2983008826364,13.9880079928294
TAL1,3.32906903637853,5.89785743310662,2.66567628184743,9.34867234408686,8.97966170354275,11.6880543881227,7.79516848776764,14.0802001500066,0.677653057474106,1.87235708264064,2.93155349930923,5.66718251371805,10.2745274571349,15.9570845221935,9.17503525117426,16.9263538394842,8.57114672621998,0.648076070868591,6.19275123681981,15.3184177500212,0.928798629156702,1.17394637431776,17.8128298148799,17.1287388825047
PDK1,0,4.92185271661597,0,0,7.26346976749684,5.39586655790974,3.50529231500704,5.40986167000988,1.13689425061501,0,1.07374196661985,7.06436553224834,0,4.40674300237995,0,15.4019879450609,13.0734901393861,4.02778031880939,4.95369958653051,16.977850617835,0,0.504630698863175,15.4153785974406,17.0708342388412
PDLIM7,0,0,7.27132243223469,8.76652428686581,6.1052344191518,6.54662847166998,3.72057300025087,6.87330672191071,9.8428050700515,0,10.5301963709176,6.07510471425364,9.35421332224842,16.6745675044594,18.7606633570938,14.0215788448059,12.5837525278768,0.360126571079381,8.51946615696223,14.2479721601501,0.537887479196465,1.17394637431776,15.1910908195388,14.1768446092931
PRKCB,8.0900520532537,6.21493820535335,0.818528852622447,2.99243539643793,0.998331727399385,12.5733126264693,0.686284966381428,5.40986167000988,0,1.22073322541004,1.07374196661985,5.09634619115361,0.583848766442788,4.40674300237995,8.09980321358224,15.8531158372042,6.46044265150931,1.09366428582413,0.90246408449394,16.5977308319322,0,0,16.8863221680068,16.3443410657505
SERPINE1,0,0,0,0,0,3.49516589389416,2.01637963127089,0,0,0,2.10924601473523,0,0.583848766442788,15.1512927100082,11.0127709966503,12.5868136705902,4.69347407832659,0,0.520676641899108,12.7086946435262,0,0,11.868178001359,15.7546396566884
MYCT1,0,3.96867819654524,0,0,0,4.42973145089303,0.686284966381428,5.09639240148749,0,0,0,0,0,0,19.2386996194889,6.62225814729817,5.25973021643672,0.360126571079381,0,15.2099926336998,0,0,0,13.9811655798124
ATF7IP,0,3.96867819654524,0,0,7.22550249604956,4.42973145089303,5.40671181212067,3.21766096289394,5.61361545533735,0.735804357408018,4.83905989718759,5.66718251371805,0,17.7289926506336,8.3883533591788,16.476258440486,4.29690349151233,0.888005180667002,7.29490956720582,15.5747738715658,0,0,17.5545264708622,12.3872086375082
PPBP,17.8594311270035,11.4053697355352,10.0788225690907,14.1875186058199,6.92742625699479,10.4283241402349,8.63055226676562,14.4945250814945,1.13689425061501,3.45679109107704,3.71740157811895,7.23309234163059,0,12.6273180659582,11.7323887457051,18.1218026650658,11.4476994547534,10.1461476204578,10.8220578301624,14.28022924852,5.12467462469915,2.94488882957449,17.1961293467724,17.8715706990606
SPECC1,4.25544331663855,3.96867819654524,1.33754747741868,7.04910754697765,8.01904219157777,0,4.07360590073979,9.65529648887518,0,0,6.20794092519962,0,5.08421751307578,0,0,15.1440499953196,15.8139000668089,0,0,13.7076190277054,0,0,13.8852744425563,15.9862337565805
PRKAR2B,5.78914808224823,6.88570845172635,0,4.04111887943265,7.35423390805389,14.6943973615688,2.01637963127089,6.24269710288095,3.1365133242012,0.735804357408018,7.30784949918549,6.65291664993573,0,4.40674300237995,7.51746774477847,16.2126098290508,15.6137410026775,0.648076070868591,7.16985081178772,16.62854760803,1.48922444106289,0.877760165335303,16.8535738590942,16.2947679295201
UNC13D,0,0,3.1103744150299,0,4.24476493891359,3.49516589389416,0.686284966381428,4.13795821240506,0,0.735804357408018,2.28306251202448,0,0,13.7914722265919,9.24891103608942,13.2757509789392,15.6008005942464,0,0,11.6923713790266,0,0,14.1864617935756,13.3403094866139
FAM110A,3.32906903637853,3.96867819654524,10.2222119754596,0,7.52024164429027,0,1.49947786604883,11.7579136168071,8.79460032404447,0.735804357408018,2.28306251202448,5.66718251371805,3.85486806449538,0,6.52532026021664,15.1598038835949,14.6878748273272,2.54105745316247,8.99789419071119,16.7824017777527,0.928798629156702,0,17.278485006665,14.6014791432777
TM4SF1,10.1564018146089,15.6900672913404,14.6276363651251,13.7705926763443,10.88540653518,3.49516589389416,11.7695655511746,10.6243632595292,0,0,0,0,0,0,4.971347266693,0,2.85173750034454,0.360126571079381,0.90246408449394,0,0,0,0,0
CCDC19,3.32906903637853,0,0,0,0,3.49516589389416,1.49947786604883,0,0,0,0,0,0,0,0,11.7901495134013,17.5252194420688,0.648076070868591,5.82355519010539,17.164044945351,0.537887479196465,0.504630698863175,0,0
WIPI1,0,0,9.28033519803949,2.2826313462247,8.29129291669852,4.42973145089303,1.78095600060848,12.3690157274976,0,9.91844323279043,0.634540208895062,4.13791331447149,6.26348623068304,0,0,15.4289775181568,14.4620314912913,12.5103985308212,10.2089934919024,15.5967655504615,2.46426321283312,12.802305137377,11.5321208109846,15.6678191675635
CTDSPL,8.04132501071362,0,1.33754747741868,5.61276560094537,9.19388391048201,0,0,9.12227371554634,8.59209005060141,1.58302658652735,8.59883425568254,5.66718251371805,1.80496729491802,16.5010508272093,6.93643684437488,16.3633422079961,0,1.57761952485716,10.5428131402761,15.4137817985974,2.05759420084595,0.504630698863175,14.3676141237503,15.9078210785651
TUBA8,13.2561554786681,6.88570845172635,0,3.24859875588369,0,4.42973145089303,1.49947786604883,0,0,0,0,0,0,0,7.51746774477847,14.4065131065954,16.3051816702302,0.360126571079381,5.64711179809095,0,0,0,15.8223356412945,8.65279543966987
TXNIP,5.21717175622473,10.5609121809344,10.3668820853178,9.06818315442297,9.87777902848626,6.54662847166998,7.98749618533727,7.3106373557648,7.63985631241382,0,6.87732036596785,8.37981153573561,8.86856859762834,13.5611922173677,7.9305354187192,17.0226412791867,18.00208481278,0,5.62186732703151,14.0556229543246,1.89183530984135,0,19.6177677302601,16.9648009870287
COL24A1,0,0,0.818528852622447,0,0,0,0,0,0,0.735804357408018,4.7231420496754,4.13791331447149,0.583848766442788,17.1676952153858,5.94816776536613,13.495938560273,0,0,0,8.00493184067146,0,0,11.2800740748488,15.5378505727727
PLEKHO1,0,3.96867819654524,8.24864799243468,8.33369986200781,0,6.37863127395593,4.59377880732564,4.13795821240506,7.32621784433023,1.22073322541004,1.68247064766758,5.09634619115361,8.73137369306325,12.981105813587,11.1920130821816,16.4150340425786,15.7570371713954,9.34811035973377,0.520676641899108,14.952729693161,0,0,17.2399878178306,14.5067201600314
MINK1,8.39161281033508,0,3.23261065472732,8.19595204257746,7.00791468826452,4.99220591003359,6.74951478187245,6.07515160998626,0.677653057474106,3.45679109107704,8.07997610557995,4.13791331447149,3.08451284476164,15.5601977315066,12.8731692915915,14.7352884191703,16.4394467078635,0.360126571079381,7.91757427246176,15.640528970757,0,0,15.5964329564112,15.9784288179702
KIFC3,0,3.96867819654524,0,1.73091708777391,0,0,0.686284966381428,3.21766096289394,0,0,0,0,0,0,14.0358313216355,13.5919645030126,15.0141365107079,0,0,10.5424216893824,0,0,12.9235357144977,9.99085397152354
MUC1,16.1617611745821,13.8861761197129,12.5857301903463,13.1551942657268,11.9775159567267,4.42973145089303,10.23949568474,6.97202178831474,0.677653057474106,8.63251829272124,0,0,0,0,4.971347266693,0,4.29690349151233,5.75546712462366,13.2042107341328,13.6336241219114,14.3123134375457,3.84802940028195,0,0
TNFSF4,3.32906903637853,3.96867819654524,0,0,0,3.49516589389416,0.686284966381428,4.6953436578178,0.677653057474106,0.735804357408018,1.40997669898968,5.66718251371805,0,0,4.971347266693,15.1517998151753,0,0,0,14.057143492395,0,0,17.5335458205322,14.1768446092931
LGALSL,0,5.49086278725599,0.818528852622447,0,7.1362365802031,5.71092522774921,8.76186588817683,5.66722917873644,8.2325061924374,0,8.35044805103588,5.09634619115361,0.583848766442788,0,8.3883533591788,17.1864291000696,17.3733387396566,0,0,13.5572406332543,10.8103535295383,0,13.2064366082327,13.9076910168025
C5orf62,15.7900600515608,9.43013798116554,0,0,2.80449384396955,7.27740772570765,2.94494839199857,12.4025880450406,0,0,1.40997669898968,0,0,6.52277217952014,4.971347266693,13.3789096922672,17.6181410822521,0,0,0,0,0,0,5.44993424278138
SERINC3,0,0,8.77658644638414,0,7.30046342553097,14.8384891627853,3.50529231500704,12.3230016848186,9.3595121488939,10.7349075321878,6.96923861132869,8.51692126784401,8.33651654963617,0,4.971347266693,15.3037394900189,0,0.360126571079381,6.17550431315228,15.4313296002469,1.23605484403774,0,16.103942735821,13.8319639479427
SH2B3,15.6906249453305,9.39915654827048,0,0,7.66910324935319,7.27740772570765,5.86440031499861,12.7817187578122,0,0,0,0,0,0,4.971347266693,14.4812825533172,2.85173750034454,5.97295436255876,5.83458495341392,0,0,1.17394637431776,16.3809028379234,13.4434753337855
PABPN1,6.51563991171072,22.3411775277843,1.33754747741868,9.33664685874931,7.97395471014593,8.01064874252029,5.98029325199852,5.40986167000988,2.80639737728569,0,6.6501861383422,0,5.35428986713085,16.0808745351188,8.73535374976052,14.6536693349545,6.81936751255683,10.0143194370365,8.91458774416375,9.96227736868842,1.70452904254281,10.0234513919605,16.2507365157067,15.8772303979406
C17orf109,14.7102669496363,8.12655529852528,8.17050654312034,0,3.31892381384557,14.6050145213003,8.72287961430058,8.45004207087212,0,0,0,0,8.2061208897524,0,6.52532026021664,11.6823251453926,19.0229311465171,0,3.7659813302028,0,0,0,5.46454507197229,11.2500282500858
DENND4C,0,6.21493820535335,0.818528852622447,0,8.17159877109651,6.37863127395593,3.15684139259265,5.66722917873644,3.82678053143818,5.51022840836947,0,6.65291664993573,0,0,15.1389688595376,15.2265265458935,5.98155409699184,0.360126571079381,3.14131884139813,17.5934400116538,0,0,14.8590678272258,13.7367750460313
MLL3,8.04132501071362,0,1.33754747741868,0,8.39755084827892,3.49516589389416,5.802764745398,9.79668341545698,0.677653057474106,10.9703156192314,5.74098355654356,6.65291664993573,3.4563921340825,18.3628638819758,0,15.6641000509242,5.25973021643672,0.648076070868591,5.07026463860501,16.4136910905539,0.537887479196465,0.504630698863175,13.5484810864373,13.5572396314287
PHTF2,0,4.92185271661597,0,1.34837882341911,0,3.49516589389416,1.14943439400826,3.21766096289394,0,0.735804357408018,9.74456300019984,0,0.583848766442788,0,0,15.0163202758023,0,0.360126571079381,0,15.8228643238514,0,0.504630698863175,14.1215758226432,12.4611957533676
FOXJ2,3.32906903637853,0,0,0,8.0079017336241,9.17104742143395,8.24958284947466,11.8122178650542,8.31358283842247,0,0,6.65291664993573,0.583848766442788,0,6.52532026021664,15.7017450432438,2.85173750034454,0.360126571079381,0,16.5602891591109,0,0,0,15.2850958212194
PTCRA,0,3.96867819654524,0,0.826297654785786,1.58273770828451,4.42973145089303,1.14943439400826,6.39279375970058,0.677653057474106,0,0,0,0,4.40674300237995,11.3345594382549,14.2245870163036,15.8708539773371,0.360126571079381,4.80461805024685,16.0211098868081,0,0,7.70147905750699,14.2739776003892
MGP,15.6239351798544,9.49017361114605,14.6713573403863,12.5969610076945,12.7679451211772,3.49516589389416,15.1602136482445,10.1943765825255,15.9126978635948,11.2225046675815,14.6626060540607,12.5254657446134,11.10942300808,5.68727302741465,6.52532026021664,4.95439803073298,4.69347407832659,0,0,0,0,0,8.20193941560874,6.56932172509645
MAN2A2,0,3.96867819654524,0,0,9.06275694960154,5.9693617776995,8.64159659409372,13.7968461792234,10.3845303730891,0.735804357408018,0.634540208895062,7.52085435566187,9.40711248540673,3.47320460983135,6.93643684437488,16.2793020752047,5.83208568427218,11.8917263093754,9.4837411731316,14.3089118573661,0.537887479196465,1.41956075653212,16.8557803589393,16.8752719562376
GRAP2,0,0,0,2.03298832515174,0,3.49516589389416,3.25215580891681,10.7823332587592,0.677653057474106,0.735804357408018,1.07374196661985,5.66718251371805,0.583848766442788,7.80297748145201,4.971347266693,16.1141336991453,9.85733590662115,0,0,10.0504187572546,5.84500397229133,0.504630698863175,17.1024289141108,16.55930598003
HIST1H1C,3.32906903637853,4.92185271661597,1.71844714392447,8.56038601459959,6.98537252763171,6.95780261814536,6.30321858540016,13.7172586390403,3.76449972532885,1.22073322541004,6.09588295618351,0,9.28321933664182,18.6027264751044,5.94816776536613,15.6341969647103,2.85173750034454,4.88934642753891,10.4561986099297,17.7284548998711,8.36409675843225,13.2172287043445,15.557456837233,16.50997878729
SLC40A1,13.2786647268591,7.20519442507868,0,0,7.47241373149194,15.8771577446676,1.14943439400826,8.18783249466451,1.13689425061501,0,1.07374196661985,4.13791331447149,0,0,4.971347266693,15.1043566884717,10.3450799447562,0,0,4.2446020553849,8.2868868446458,0,16.6405988024921,10.7889202857143
ZBTB34,3.32906903637853,5.89785743310662,0,0,0,0,4.35701041263294,12.469589565201,0,0,8.61924594789466,0,0,0,5.94816776536613,13.944051026109,3.74818044964381,0,0.520676641899108,16.1666983236883,0.537887479196465,0,16.5584743927896,7.19198111761834
C15orf52,0,0,0,0,0,0,0,4.13795821240506,0,0,0,4.13791331447149,0,0,0,13.3625632415639,0,0,0,15.2904102818009,0,0,0,15.3022778428748
C5orf4,6.19764839467357,5.49086278725599,2.97681455625026,9.58485759460817,0,8.75684392471331,2.01637963127089,10.4033871880039,0,4.38955103518202,10.2265853190317,6.39274672444112,11.3711536210749,4.40674300237995,7.25600726502207,16.3348221753651,17.4172617523033,0,4.73568728529406,16.7217959414079,8.2337400109764,0.877760165335303,17.6265686032453,13.6569717882169
LXN,0,3.96867819654524,0.818528852622447,0,0,0,1.14943439400826,3.21766096289394,8.96178104770092,1.22073322541004,0,6.87325952617192,0,0,0,12.4289611310516,13.2282839144666,0.888005180667002,3.51488864423629,16.6351164201174,0.537887479196465,0.504630698863175,15.1662457664777,11.521373297201
SPOCD1,0,0,6.55704265832533,0,0.998331727399385,3.49516589389416,0,0,0,0,0,0,0,0,0,14.1867869843268,7.50256989049875,0,0,17.0816041157853,0,0,14.0097683418378,5.13623391282999
ZNF346,0,6.21493820535335,0,0,0,5.39586655790974,2.01637963127089,13.3756572503977,6.55348354393589,10.2525195825391,0.634540208895062,0,7.44375862489396,0,5.94816776536613,14.7690130528614,17.291144371737,7.83002241618102,7.69660785456908,16.5499989101763,0,0,0,5.13623391282999
MYO9B,0,0,0,3.24859875588369,1.58273770828451,0,6.81341724156649,3.21766096289394,1.48470872817987,0,1.91158211135682,0,0,0,7.51746774477847,12.7065965051787,15.5508395205956,1.57761952485716,9.1212463645778,16.0859504459729,0,0.504630698863175,12.5170827263544,12.7917886619456
JARID2,0,0,0,2.2826313462247,6.80404628753455,0,9.09482869248158,7.96626443164522,6.88885242577859,5.57206499067249,3.12667567327395,0,0,0,0,13.1372796091365,7.23120787294503,0,0.520676641899108,16.507323299934,0,0.877760165335303,15.7160008314513,14.3455775052731
F2RL3,0,0,0,0,0,4.42973145089303,0,4.6953436578178,0,0,0,0,0,0,12.7449988902848,13.5645365748886,0,0,0,15.1867387542841,0,0,10.3774403242041,11.380561097905
USP15,15.0084161825422,8.52124450656886,3.80542801777213,0.826297654785786,8.30955498920038,15.6825794587239,4.44032601679422,14.1457694213803,9.04927777054467,10.0069265913875,10.2138908097503,6.87325952617192,6.06279536921331,0,6.93643684437488,14.6670426805603,17.2540879184015,0,5.22915519087697,4.2446020553849,0,0,16.8029594873384,7.74521365800503
HIST1H2BJ,3.32906903637853,3.96867819654524,0,0,0,3.49516589389416,0.686284966381428,0,0,1.22073322541004,1.40997669898968,0,0,12.5345310615994,0,14.5764860944174,2.85173750034454,0,0,14.7474321588591,0,0.877760165335303,10.6573568376973,15.0571945495317
